locus_tag	GO_ID
ssr3307	GO:0009306
ssr3307	GO:0015450
sll1841	GO:0004742
sll1841	GO:0006086
sll1841	GO:0045254
slr1950	GO:0005507
slr1950	GO:0005524
slr1950	GO:0005886
slr1950	GO:0015677
slr1950	GO:0016020
slr1950	GO:0016887
slr1950	GO:0043682
slr1950	GO:0055070
slr0989	GO:0003677
slr0989	GO:0005829
slr0989	GO:0006355
sll0947	GO:0022627
sll0947	GO:0043024
sll0947	GO:0044238
sll0947	GO:0045900
sll1343	GO:0005737
sll1343	GO:0006508
sll1343	GO:0008270
sll1343	GO:0030089
sll1343	GO:0042277
sll1343	GO:0043171
sll1343	GO:0070006
slr1426	GO:0003677
slr1426	GO:0006281
slr1426	GO:0006310
slr1426	GO:0046872
slr1454	GO:0005886
slr1454	GO:0015419
slr1464	GO:0003824
slr1464	GO:0046872
slr1464	GO:0051539
slr0652	GO:0000105
slr0652	GO:0000162
slr0652	GO:0003949
slr0652	GO:0005737
sll0629	GO:0009522
sll0629	GO:0015979
sll0629	GO:0031676
slr0653	GO:0003677
slr0653	GO:0005737
slr0653	GO:0006352
slr0653	GO:0016987
slr0659	GO:0004222
slr0659	GO:0006508
slr0659	GO:0006518
slr0659	GO:0046872
slr0661	GO:0004735
slr0661	GO:0005737
slr0661	GO:0055129
sll0626	GO:0005975
sll0626	GO:0033926
slr1560	GO:0000105
slr1560	GO:0004821
slr1560	GO:0005737
slr1560	GO:0006427
slr1562	GO:0005737
slr1562	GO:0015038
slr1562	GO:0034599
slr1562	GO:0045454
slr1563	GO:0005524
slr1563	GO:0016301
slr1563	GO:0016310
slr1565	GO:0005737
slr1565	GO:0016226
slr1565	GO:0051537
slr1565	GO:0097428
sll0729	GO:0006298
sll0729	GO:0009007
sll0729	GO:0043565
sll0729	GO:1904047
slr1651	GO:0005524
slr1651	GO:0006508
slr1651	GO:0008233
slr1651	GO:0016020
slr1651	GO:0016887
slr1651	GO:0034040
slr1651	GO:0055085
slr1651	GO:0140359
sll1547	GO:0000967
sll1547	GO:0004518
sll1547	GO:0005737
slr0453	GO:0005975
slr0453	GO:0016832
sll0430	GO:0005524
sll0430	GO:0005829
sll0430	GO:0006457
sll0430	GO:0006974
sll0430	GO:0009408
sll0430	GO:0016887
sll0430	GO:0051082
sll0430	GO:0140662
sll1110	GO:0005737
sll1110	GO:0009658
sll1110	GO:0010027
sll1110	GO:0016149
sll0574	GO:0043190
sll0574	GO:0140359
slr0591	GO:0004748
slr0591	GO:0006260
slr0591	GO:0009263
slr0591	GO:0046872
sll0573	GO:0004349
sll0573	GO:0005524
sll0573	GO:0005829
sll0573	GO:0006525
sll0573	GO:0006561
sll0573	GO:0008804
sll0573	GO:0016310
sll0573	GO:0035975
sll0567	GO:0000976
sll0567	GO:0003700
sll0567	GO:0005737
sll0567	GO:0008270
sll0567	GO:0045892
sll0567	GO:1900376
ssr1558	GO:0016020
ssr1558	GO:0046873
smr0003	GO:0009055
smr0003	GO:0009512
smr0003	GO:0015979
smr0003	GO:0031676
slr0257	GO:0004175
slr0257	GO:0006508
slr0257	GO:0007165
slr0257	GO:0008236
slr0257	GO:0030288
slr1596	GO:0005886
slr1596	GO:0015078
slr0966	GO:0000162
slr0966	GO:0004834
slr0966	GO:0005829
sll1814	GO:0005048
sll1814	GO:0006616
sll1814	GO:0008320
sll1814	GO:0031522
sll1814	GO:0031676
sll1814	GO:0043952
slr1453	GO:0005886
slr1453	GO:0015419
slr1452	GO:0030288
slr1452	GO:1901681
slr1452	GO:1902358
ssr3383	GO:0015979
ssr3383	GO:0030089
ssr3383	GO:0031676
slr1138	GO:0004129
slr1138	GO:0005886
slr1138	GO:0009060
slr1138	GO:0019646
sll0262	GO:0006629
sll0262	GO:0016213
sll0262	GO:0016717
sll1910	GO:0003723
sll1910	GO:0004527
sll1910	GO:0004540
smr0011	GO:0003735
smr0011	GO:0005840
smr0011	GO:0006412
smr0011	GO:1990904
slr0746	GO:0050530
sll0412	GO:0031676
sll0408	GO:0003755
sll0408	GO:0031979
slr0434	GO:0003746
slr0434	GO:0005737
slr0435	GO:0003989
slr0435	GO:0006633
slr0435	GO:0009317
slr0436	GO:0015977
slr0436	GO:0015979
slr0436	GO:0031470
slr0436	GO:0043886
sll0400	GO:0005737
sll0400	GO:0006096
sll0400	GO:0016868
sll0400	GO:0036211
sll0400	GO:0101006
sll0070	GO:0006189
sll0070	GO:0006730
sll0070	GO:0008864
slr0051	GO:0004089
slr0051	GO:0008270
slr0051	GO:0015976
slr0051	GO:0030288
slr0053	GO:0004222
slr0053	GO:0004521
slr0053	GO:0005737
slr0053	GO:0006364
slr0053	GO:0008270
slr0056	GO:0004659
slr0056	GO:0009234
slr0056	GO:0015995
slr0056	GO:0016020
slr0056	GO:0032194
slr0056	GO:0042371
slr0056	GO:0046408
slr0064	GO:0003723
slr0064	GO:0016423
slr0064	GO:0030488
sll0053	GO:0003989
sll0053	GO:0004075
sll0053	GO:0005524
sll0053	GO:0006633
sll0053	GO:0046872
sll0053	GO:2001295
slr0070	GO:0004479
slr0070	GO:0004644
slr0070	GO:0005737
slr0070	GO:0005829
slr0070	GO:0006189
sll0461	GO:0004350
sll0461	GO:0005737
sll0461	GO:0050661
sll0461	GO:0055129
slr0484	GO:0000155
slr0488	GO:0005886
slr0488	GO:0008360
slr0488	GO:0009252
slr0488	GO:0015648
slr0488	GO:0071555
slr0495	GO:0000287
slr0495	GO:0005829
slr0495	GO:0006633
slr0495	GO:0008897
slr0495	GO:0019878
sll0682	GO:0005315
sll0682	GO:0005886
sll0682	GO:0035435
sll0681	GO:0005315
sll0681	GO:0005886
sll0681	GO:0006817
sll0680	GO:0035435
sll0680	GO:0042301
sll0680	GO:0043190
sll0679	GO:0042301
slr1719	GO:0009635
slr1719	GO:0016491
sll1599	GO:0005524
sll1599	GO:0016887
sll1599	GO:0042626
sll1599	GO:0043190
sll1600	GO:0005886
sll1600	GO:0010043
sll1600	GO:0043190
sll1600	GO:0055085
sml0008	GO:0009522
sml0008	GO:0015979
sml0008	GO:0031676
smr0004	GO:0009522
smr0004	GO:0015979
smr0004	GO:0031676
slr0896	GO:0005886
slr0896	GO:0006811
slr0896	GO:0015297
slr0896	GO:0042910
slr0897	GO:0008810
slr0897	GO:0030245
slr0897	GO:0030247
slr0900	GO:0005737
slr0900	GO:0005829
slr0900	GO:0006777
slr0900	GO:0046872
slr0900	GO:0061599
sll0891	GO:0005737
sll0891	GO:0006099
sll0891	GO:0019752
sll0891	GO:0030060
slr0923	GO:0003735
slr0923	GO:0005840
slr0923	GO:0006412
slr0923	GO:1990904
slr0829	GO:0005886
slr0829	GO:0006355
slr0829	GO:0007165
slr0829	GO:0043709
slr0829	GO:0052621
slr0829	GO:1902201
slr0836	GO:0008460
slr0836	GO:0009225
sll0830	GO:0003746
sll0830	GO:0003924
sll0830	GO:0005525
sll0830	GO:0032790
sll0828	GO:0004040
sll0828	GO:0043864
sll0823	GO:0006099
sll0823	GO:0009055
sll0823	GO:0009060
sll0823	GO:0022904
sll0823	GO:0046872
sll0823	GO:0051537
sll0823	GO:0051538
sll0823	GO:0051539
sll0823	GO:0102040
sll0822	GO:0000976
sll0822	GO:0001217
sll0822	GO:0032993
sll0822	GO:0045892
slr0846	GO:0003677
slr0846	GO:0003700
slr0846	GO:0005829
slr0846	GO:0006355
sll0043	GO:0000155
sll0043	GO:0005737
sll0043	GO:0006935
sll0041	GO:0004888
sll0041	GO:0006935
sll0041	GO:0007165
sll0041	GO:0016020
sll0036	GO:0005524
sll0036	GO:0005829
sll0036	GO:0008654
sll0036	GO:0008929
sll0036	GO:0016301
sll0036	GO:0016310
sll0036	GO:0019242
slr0036	GO:0008483
slr0036	GO:0009058
slr0036	GO:0030170
sll0033	GO:0016020
sll0033	GO:0016117
sll0033	GO:0016491
sll0033	GO:0046608
sll0030	GO:0000976
sll0030	GO:0003700
sll0030	GO:0005737
sll0030	GO:0006355
slr0041	GO:0005886
slr0041	GO:0006811
slr0041	GO:0015112
sll0027	GO:0008137
sll0027	GO:0009060
sll0027	GO:0015990
sll0027	GO:0016020
sll0027	GO:0042773
sll0027	GO:0048039
sll0026	GO:0003954
sll0026	GO:0008137
sll0026	GO:0015990
sll0026	GO:0016020
sll0026	GO:0042773
slr0533	GO:0000155
slr0533	GO:0000160
slr0533	GO:0005886
sll0507	GO:0005886
sll0507	GO:0015087
sll0507	GO:0015095
sll0506	GO:0000287
sll0506	GO:0002094
sll0506	GO:0016094
sll0502	GO:0004814
sll0502	GO:0005524
sll0502	GO:0005737
sll0502	GO:0006420
sll0501	GO:0005886
sll0501	GO:0016757
sll0902	GO:0004585
sll0902	GO:0005737
sll0902	GO:0016597
sll0902	GO:0019240
sll0902	GO:0042450
sll0901	GO:0006189
sll0901	GO:0034023
slr0925	GO:0003697
slr0925	GO:0006260
slr0925	GO:0009295
sll0900	GO:0000105
sll0900	GO:0003879
sll0900	GO:0005524
sll0900	GO:0005737
slr0546	GO:0000162
slr0546	GO:0004425
slr0546	GO:0004640
sll0528	GO:0005886
sll0528	GO:0006508
sll0528	GO:0008237
sll0528	GO:0046872
slr0322	GO:0000155
slr0322	GO:0005737
slr0322	GO:0006935
slr0328	GO:0004725
slr0169	GO:0015977
slr0169	GO:0015979
slr0169	GO:0031470
slr0169	GO:0043886
sll0173	GO:0000287
sll0173	GO:0016787
sll0173	GO:0016835
sll0173	GO:0017001
sll0173	GO:0030288
sll0173	GO:0046677
sll0169	GO:0000921
sll0169	GO:0010020
sll0169	GO:0016020
sll0166	GO:0004851
sll0166	GO:0004852
sll0166	GO:0019354
sll0166	GO:0032259
slr0181	GO:0006302
slr0181	GO:0006310
slr0181	GO:0043590
sll0154	GO:0005737
sll0154	GO:0008360
sll0154	GO:0043743
slr0361	GO:0000455
slr0361	GO:0003723
slr0361	GO:0120159
slr0370	GO:0004030
slr0370	GO:0004777
slr0370	GO:0009450
slr0370	GO:0036243
sll0337	GO:0000155
sll0337	GO:0004721
sll0337	GO:0005886
sll0337	GO:0016036
slr0774	GO:0005886
slr0774	GO:0006605
slr0774	GO:0015031
slr0774	GO:0015450
slr0774	GO:0043952
slr0774	GO:0065002
slr0775	GO:0005886
slr0775	GO:0006605
slr0775	GO:0015031
slr0775	GO:0015450
slr0775	GO:0043952
slr0775	GO:0065002
slr0776	GO:0009245
slr0776	GO:0016410
slr0776	GO:0031470
slr0776	GO:0043886
sll0765	GO:0006400
sll0765	GO:0016705
sll0760	GO:0043190
sll0760	GO:0140359
slr0780	GO:0003677
slr0780	GO:0005524
slr0780	GO:0008270
slr0780	GO:0045892
sll0754	GO:0005829
sll0754	GO:0030490
sll0754	GO:0042254
sll0754	GO:0043024
slr0357	GO:0004821
slr0357	GO:0005524
slr0357	GO:0005737
slr0357	GO:0006427
sll0021	GO:0003677
sll0021	GO:0004519
sll0021	GO:0004529
sll0021	GO:0006260
sll0021	GO:0006281
sll0021	GO:0006310
sll0021	GO:0008408
sll0020	GO:0005524
sll0020	GO:0005737
sll0020	GO:0006508
sll0020	GO:0008233
sll0020	GO:0016887
sll0016	GO:0004553
sll0016	GO:0008933
sll0016	GO:0009253
sll0016	GO:0009254
sll0016	GO:0019867
sll0016	GO:0071555
slr0021	GO:0006508
slr0021	GO:0008236
sll0002	GO:0004180
sll0002	GO:0006508
sll0002	GO:0008658
sll0002	GO:0008955
sll0002	GO:0009252
sll0002	GO:0016020
sll0002	GO:0046677
slr0220	GO:0004814
slr0220	GO:0004820
slr0220	GO:0005524
slr0220	GO:0005829
slr0220	GO:0006420
slr0220	GO:0006426
slr0222	GO:0000155
slr0222	GO:0006355
sll0202	GO:0002098
sll0202	GO:0005737
sll0202	GO:0030488
sll0202	GO:0050660
slr0229	GO:0016054
slr0229	GO:0016616
slr0229	GO:0050661
slr0229	GO:0051287
slr0638	GO:0004820
slr0638	GO:0005524
slr0638	GO:0005737
slr0638	GO:0006426
slr0640	GO:0000155
slr0640	GO:0016020
slr0644	GO:0000049
slr0644	GO:0017150
slr0644	GO:0050660
slr0415	GO:0006814
slr0415	GO:0015297
slr0415	GO:0016020
slr0415	GO:1902600
sll0385	GO:0005524
sll0385	GO:0016887
sll0385	GO:0042626
sll0385	GO:0043190
slr0423	GO:0000270
slr0423	GO:0008932
slr0423	GO:0071555
sll0368	GO:0004845
sll0368	GO:0006355
sll0182	GO:0005524
sll0182	GO:0005886
sll0182	GO:0016887
sll0182	GO:0140359
slr0207	GO:0005524
slr0207	GO:0005975
slr0207	GO:0016310
slr0207	GO:0046316
slr0072	GO:0005829
slr0072	GO:0070043
slr0075	GO:0005524
slr0075	GO:0016887
sll0086	GO:0005524
sll0086	GO:0015446
sll0086	GO:0016887
sll0084	GO:0005829
sll0084	GO:0005975
sll0084	GO:0006281
sll0084	GO:0008967
sll0084	GO:0016311
sll0084	GO:0046872
slr0086	GO:0005524
slr0086	GO:0005829
slr0086	GO:0016887
slr0086	GO:0031072
slr0086	GO:0042026
slr0086	GO:0044183
slr0086	GO:0051085
slr0086	GO:0140662
slr0090	GO:0003868
slr0090	GO:0006572
slr0090	GO:0046872
slr0091	GO:0004029
slr0091	GO:0005737
slr0091	GO:0006081
slr0096	GO:0008509
slr0096	GO:0015138
slr0096	GO:0015141
slr0096	GO:0015183
slr0096	GO:0015741
slr0096	GO:0016020
slr0096	GO:0071422
slr0096	GO:0098661
sll0486	GO:0048511
sll0477	GO:0005886
sll0477	GO:0017038
sll0474	GO:0000155
sll0474	GO:0016020
sll0467	GO:0002099
sll0467	GO:0005737
sll0467	GO:0008616
sll0467	GO:0051075
sll0594	GO:0003677
sll0594	GO:0003700
sll0594	GO:0005829
sll0594	GO:0008272
sll0593	GO:0004340
sll0593	GO:0005524
sll0593	GO:0005536
sll0593	GO:0005737
sll0593	GO:0006096
slr0618	GO:0003824
slr0618	GO:0006541
slr0618	GO:0009236
slr0618	GO:0015420
sll0109	GO:0004106
sll0109	GO:0008652
sll0109	GO:0009073
sll0109	GO:0046417
slr0116	GO:0010024
slr0116	GO:0050620
slr0116	GO:0050897
ssl0546	GO:0000918
ssl0546	GO:0005886
ssl0546	GO:0032955
sll0288	GO:0000902
sll0288	GO:0000917
sll0288	GO:0036214
sll0288	GO:1901891
sll0286	GO:0005737
sll0286	GO:0008080
slr0309	GO:0008168
slr0309	GO:0031419
slr0309	GO:0032259
slr0309	GO:0046872
slr0309	GO:0051539
slr0314	GO:0016691
slr0788	GO:0004516
slr0788	GO:0005829
slr0788	GO:0016757
slr0788	GO:0034355
slr0795	GO:0003796
slr0795	GO:0009253
slr0795	GO:0016020
slr0795	GO:0016998
slr0795	GO:0031640
slr0795	GO:0042742
sll0790	GO:0000155
sll0790	GO:0016020
sll0671	GO:0000287
sll0671	GO:0005886
sll0671	GO:0015087
sll0671	GO:0015095
sll0671	GO:0050897
sll0739	GO:0005524
sll0739	GO:0005886
sll0739	GO:0008272
sll0739	GO:0015098
sll0739	GO:0016887
sll0517	GO:0003723
slr0015	GO:0005543
slr0015	GO:0008915
slr0015	GO:0009245
sll0401	GO:0004108
sll0401	GO:0005737
sll0401	GO:0005975
sll0401	GO:0006099
sll0057	GO:0000774
sll0057	GO:0005737
sll0057	GO:0006457
sll0057	GO:0042803
sll0057	GO:0051087
slr0922	GO:0004045
slr0922	GO:0005737
slr0922	GO:0006412
slr0574	GO:0004497
slr0574	GO:0005506
slr0574	GO:0016125
slr0574	GO:0016705
slr0574	GO:0020037
slr0543	GO:0000162
slr0543	GO:0004834
slr0543	GO:0005737
slr0214	GO:0003886
slr0214	GO:0009307
sll0184	GO:0003677
sll0184	GO:0006352
sll0184	GO:0016987
slr6102	GO:0003677
slr6102	GO:0005524
slr6102	GO:0009035
slr6102	GO:0009307
slr6042	GO:0016020
slr6042	GO:0022857
slr6042	GO:0030313
slr6037	GO:0008794
slr6037	GO:0046685
slr6034	GO:0004126
slr6034	GO:0005829
slr6034	GO:0008270
slr6034	GO:0009972
slr6034	GO:0047844
slr6001	GO:0000155
sll8049	GO:0003677
sll8049	GO:0005524
sll8049	GO:0009035
sll8049	GO:0009307
ssr7093	GO:0004521
ssr7093	GO:0043571
ssr7093	GO:0046872
ssr7093	GO:0051607
slr7092	GO:0003677
slr7092	GO:0004519
slr7092	GO:0043571
slr7092	GO:0046872
slr7092	GO:0051607
ssr7072	GO:0004521
ssr7072	GO:0043571
ssr7072	GO:0046872
ssr7072	GO:0051607
slr7071	GO:0003677
slr7071	GO:0004519
slr7071	GO:0043571
slr7071	GO:0046872
slr7071	GO:0051607
ssr7017	GO:0004521
ssr7017	GO:0043571
ssr7017	GO:0046872
ssr7017	GO:0051607
slr7016	GO:0003677
slr7016	GO:0004520
slr7016	GO:0043571
slr7016	GO:0046872
slr7016	GO:0051607
slr7015	GO:0004527
slr7015	GO:0046872
slr7015	GO:0051536
slr7015	GO:0051607
sll7003	GO:0000287
sll7003	GO:0004540
sll7003	GO:0090729
sll5107	GO:0004126
sll5107	GO:0005829
sll5107	GO:0008270
sll5107	GO:0009972
sll5107	GO:0047844
sll5104	GO:0008794
sll5104	GO:0046685
sll5094	GO:0000287
sll5094	GO:0004540
sll5094	GO:0090729
sll5060	GO:0000155
sll5060	GO:0005524
sll5060	GO:0006355
sll5041	GO:0003677
sll5041	GO:0004803
sll5041	GO:0006313
sll0737	GO:0016020
slr0093	GO:0005829
slr0093	GO:0051082
slr0093	GO:0051085
slr0093	GO:0051087
slr0556	GO:0030170
slr0709	GO:0005829
slr0709	GO:0019239
slr0709	GO:1901565
sll0615	GO:0005886
sll0615	GO:0046873
slr0104	GO:0005886
sll0100	GO:0016787
ssl0788	GO:0016020
ssl0769	GO:0003676
ssr0102	GO:0009228
ssr0109	GO:0016020
slr0613	GO:0016020
sll0558	GO:0046906
slr1316	GO:0005886
slr1316	GO:0022857
slr1316	GO:0033214
slr1317	GO:0005886
slr1317	GO:0022857
slr1317	GO:0033214
slr1318	GO:0005524
slr1318	GO:0016887
sll1206	GO:0009279
sll1206	GO:0015344
sll1206	GO:0044718
sll1205	GO:0003700
sll1205	GO:0006351
sll1205	GO:0043565
sll1204	GO:0016020
sll1204	GO:0022857
sll1202	GO:0030288
sll1409	GO:0009279
sll1409	GO:0015343
sll1409	GO:0038023
sll1408	GO:0003700
sll1408	GO:0006351
sll1408	GO:0043565
sll1407	GO:0008757
sll1406	GO:0009279
sll1406	GO:0015343
sll1406	GO:0038023
sll1405	GO:0005886
sll1405	GO:0015031
sll1405	GO:0022857
slr1484	GO:0005886
slr1484	GO:0055085
slr1485	GO:0030288
slr1488	GO:0005524
slr1488	GO:0015421
slr1488	GO:0016020
slr1488	GO:0016887
slr1489	GO:0003700
slr1489	GO:0006351
slr1489	GO:0043565
slr1490	GO:0009279
slr1490	GO:0015344
slr1490	GO:0038023
slr1492	GO:0030288
slr1494	GO:0005524
slr1494	GO:0016020
slr1494	GO:0016887
slr1494	GO:0042626
slr1494	GO:0055085
slr1494	GO:0140359
slr1495	GO:0003678
slr1498	GO:0005506
slr1498	GO:0051539
slr1498	GO:0051604
slr1498	GO:0070025
sll1392	GO:0000976
sll1392	GO:0003700
sll1392	GO:0006355
slr1501	GO:0016747
slr1113	GO:0005524
slr1113	GO:0016887
slr1114	GO:0016020
slr1115	GO:0008757
slr1117	GO:0008168
slr1117	GO:0008757
sll1064	GO:0003993
sll1064	GO:0046872
slr1118	GO:0009058
slr1118	GO:0016020
slr1118	GO:0016740
sll1063	GO:0002949
sll1063	GO:0005829
slr1119	GO:0004622
sll1060	GO:0005886
ssl2069	GO:0016020
sll1057	GO:0005737
sll1057	GO:0005829
sll1057	GO:0015035
sll1057	GO:0045454
sll1054	GO:0016787
sll1053	GO:0015562
sll1053	GO:1990281
slr1124	GO:0016791
slr1125	GO:0008194
slr1125	GO:0016758
sll1052	GO:0005886
slr1128	GO:0005886
sll0712	GO:0004124
sll0712	GO:0005737
sll0712	GO:0006535
slr0724	GO:0001558
slr0724	GO:0003700
slr0724	GO:0097351
slr0725	GO:0004540
slr0725	GO:0110001
slr0728	GO:0016020
slr0729	GO:0031676
slr0730	GO:0016020
sll0704	GO:0031071
slr0732	GO:0005886
sll0703	GO:0004791
sll0703	GO:0005737
sll0703	GO:0045454
sll0703	GO:0050660
ssl1326	GO:0006355
slr0734	GO:0005737
slr0734	GO:0016491
slr0739	GO:0004659
slr0739	GO:0008299
sll0696	GO:0004222
sll0696	GO:0016020
sll0696	GO:0071586
slr0236	GO:0004364
slr0236	GO:0006559
slr0236	GO:0006749
slr0236	GO:0016034
slr0237	GO:0004133
slr0237	GO:0004553
slr0237	GO:0005980
slr0237	GO:0016757
slr0238	GO:0016020
ssl0426	GO:0003676
slr0239	GO:0009236
slr0239	GO:0032259
slr0239	GO:0046026
slr0240	GO:0003677
slr0240	GO:0045892
slr0241	GO:0004222
slr0241	GO:0006508
slr0241	GO:0016020
slr0241	GO:0046872
slr0242	GO:0016209
slr0242	GO:0016491
slr0245	GO:0000122
slr0245	GO:0004407
sll0225	GO:0005737
sll0225	GO:0016881
sll0224	GO:0030288
slr0249	GO:0003677
slr0249	GO:0006355
slr0251	GO:0005524
slr0251	GO:0005886
slr0251	GO:0016887
slr0251	GO:0043190
slr0251	GO:0055085
ssl0410	GO:0016020
sll0222	GO:0003993
sll0222	GO:0016020
sgl0002	GO:0016020
slr0254	GO:0016020
sll0221	GO:0016209
sll0221	GO:0016491
sll0218	GO:0005886
sll0216	GO:0003725
slr1411	GO:0016151
slr1411	GO:0016829
slr1413	GO:0002098
slr1413	GO:0005525
slr1413	GO:0005737
slr1413	GO:0016020
slr1413	GO:0030488
slr1414	GO:0000155
slr1415	GO:0016020
slr1416	GO:0005524
slr1416	GO:0016887
sll1319	GO:0005886
sll1041	GO:0005524
sll1041	GO:0016887
sll1040	GO:0005886
sll1040	GO:0008381
slr1097	GO:0010275
slr1098	GO:0016226
slr1098	GO:0016491
slr1098	GO:0030089
ssl2009	GO:0031676
slr1106	GO:0016020
slr1107	GO:0016020
sll1033	GO:0004722
sll1033	GO:0046872
sll1027	GO:0006537
sll1027	GO:0016639
sll1027	GO:0051536
slr1110	GO:0003723
slr1772	GO:0016020
slr1772	GO:0016787
slr1772	GO:0030288
slr1776	GO:0008509
slr1776	GO:0016020
slr1776	GO:0098661
sll1683	GO:0003824
sll1681	GO:0005737
sll1681	GO:0016020
sll1680	GO:0006979
sll1680	GO:0030091
sll1680	GO:0033743
slr1784	GO:0000166
sll1678	GO:0005886
sll1677	GO:0016020
sll1675	GO:0004462
sll1675	GO:0046872
sll1673	GO:0000160
sll1673	GO:0005886
sll1673	GO:0043709
sll1673	GO:0052621
sll1673	GO:1902201
sll1671	GO:0016747
sll1667	GO:0009279
sll1667	GO:0030288
sll1667	GO:0046813
sll1666	GO:0016020
slr1796	GO:0031676
sll1663	GO:0016491
sll1663	GO:0030089
slr1798	GO:0005886
sll1660	GO:0008893
slr1799	GO:0016020
sll1656	GO:0016020
sll1655	GO:0004077
sll1655	GO:0005737
sll1655	GO:0036211
sll1200	GO:0016020
slr1293	GO:0016020
slr1293	GO:0016116
ssr2142	GO:0016020
ssl2384	GO:0016020
slr1298	GO:0005886
sll1191	GO:0005886
ssr2153	GO:0016020
sll1189	GO:0003824
sll1189	GO:0071949
slr1306	GO:0016020
slr0962	GO:0016020
sll0938	GO:0009058
sll0938	GO:0030170
sll0936	GO:0005737
sll0936	GO:0005829
sll0936	GO:0006744
sll0936	GO:0008694
slr0969	GO:0008168
slr0969	GO:0009236
slr0969	GO:0032259
slr0971	GO:0016020
sll0934	GO:0009073
sll0934	GO:0016832
sll0933	GO:0016020
sll0932	GO:0005886
sll0931	GO:0016020
sll0930	GO:0016020
sll0924	GO:0016020
sll0923	GO:0004713
sll0923	GO:0005886
sll0923	GO:0009103
slr0982	GO:0005524
slr0982	GO:0016020
slr0982	GO:0016887
slr0982	GO:0140359
slr0983	GO:0009243
slr0983	GO:0047343
slr0985	GO:0008830
slr1610	GO:0008757
slr1615	GO:0000271
slr1615	GO:0008483
slr1615	GO:0030170
slr1616	GO:0005524
slr1616	GO:0005737
slr1616	GO:0009432
slr1616	GO:0018169
slr1616	GO:0046872
slr1617	GO:0008460
slr1618	GO:0008168
slr1618	GO:0008757
slr1062	GO:0003677
slr1063	GO:0016757
slr1064	GO:0009103
slr1064	GO:0016757
slr1066	GO:0009103
slr1066	GO:0016757
slr1068	GO:0008757
slr1069	GO:0008757
slr1070	GO:0016757
slr1071	GO:0008168
slr1071	GO:0008757
slr1074	GO:0016020
slr1076	GO:0016757
slr1077	GO:0009103
slr1077	GO:0016757
ssr1766	GO:0003729
ssr1766	GO:0004519
slr1079	GO:0016020
slr1082	GO:0016020
slr1084	GO:0031470
slr1084	GO:0043886
slr1085	GO:0009103
slr1085	GO:0016757
sll1025	GO:0005737
sll1025	GO:0016491
sll1022	GO:0016020
slr1400	GO:0000155
sll0656	GO:0003824
sll0656	GO:0007154
sll0656	GO:0016020
sll0654	GO:0008253
sll0654	GO:0008768
sll0654	GO:0009166
sll0654	GO:0030288
slr0681	GO:0005262
slr0681	GO:0006874
slr0681	GO:0008273
slr0681	GO:0016020
slr0681	GO:0070588
sll0649	GO:0000156
sll0649	GO:0000976
sll0649	GO:0005829
sll0649	GO:0006355
sll0649	GO:0032993
sll0644	GO:0016298
slr0686	GO:0016020
slr0687	GO:0000160
slr0687	GO:0005524
slr0687	GO:0016301
slr0687	GO:0016310
sll0641	GO:0016020
sll0638	GO:0030288
slr0692	GO:0003676
slr0692	GO:0005524
slr0692	GO:0016887
slr1591	GO:0003955
slr1591	GO:0019646
slr1594	GO:0000160
sll1515	GO:0004857
sll1515	GO:0019676
sll1515	GO:0019899
slr1597	GO:0005524
slr1597	GO:0005829
slr1597	GO:0009898
slr1597	GO:0016887
slr1597	GO:0051782
sll1512	GO:0003677
sll1511	GO:0016020
sll1511	GO:0031470
sll1511	GO:0043886
sll1510	GO:0005506
sll1510	GO:0008610
sll1510	GO:0016020
sll1510	GO:0016491
slr1599	GO:0016020
slr1601	GO:0016020
sll1507	GO:0030288
slr1603	GO:0016020
ssr2699	GO:0003677
ssr2699	GO:0004803
ssr2699	GO:0006313
sll1505	GO:0004540
sll1505	GO:0110001
sll1504	GO:0016779
slr1608	GO:0016491
slr1608	GO:0030288
sll1500	GO:0008939
slr1609	GO:0016874
slr1041	GO:0000160
slr1042	GO:0000160
slr1043	GO:0005829
slr1043	GO:0006935
slr1043	GO:0007165
slr1044	GO:0007165
slr1044	GO:0016020
slr1047	GO:0005886
slr1047	GO:0043709
slr1047	GO:0052621
slr1047	GO:1902201
slr1052	GO:0016020
sll1009	GO:0005509
slr1056	GO:0000731
slr1056	GO:0006302
sll1006	GO:0016020
sll1005	GO:0047429
sll1004	GO:0016020
sll1002	GO:0016020
sll1001	GO:0005524
sll1001	GO:0016887
sll1647	GO:0016747
slr1760	GO:0000160
slr1760	GO:0005886
slr1760	GO:0043709
slr1760	GO:0052621
slr1760	GO:1902201
slr1762	GO:0005829
slr1762	GO:0006281
slr1762	GO:0008967
slr1762	GO:0016311
slr1763	GO:0008757
sll1640	GO:0033388
sll1640	GO:0050126
slr1768	GO:0005886
sll1636	GO:0016740
sll1636	GO:0031470
sll1636	GO:0043886
slr1771	GO:0008239
sll1752	GO:0016746
ssr3129	GO:0016020
sll1946	GO:0000030
sll1946	GO:0016020
slr2036	GO:0003677
slr2036	GO:0004803
slr2036	GO:0006313
sll1942	GO:0016020
slr2041	GO:0000160
slr2041	GO:0051301
slr2042	GO:0004177
slr2042	GO:0005829
slr2042	GO:0008237
sll1937	GO:0003700
sll1937	GO:0046872
slr2043	GO:0030001
slr2043	GO:0046872
slr2044	GO:0005524
slr2044	GO:0016887
slr2044	GO:0042626
slr2044	GO:0043190
